course_id,lecture_id,course_title,lecture_title
course_1443,lecture_2990,Build an app with ASPNET Core and Angular from scratch,How to update .Net 5 to .Net 6
course_766,lecture_2207,4G LTE EPC - Advanced Troubleshooting using Wireshark,Call Flows - overview
course_261,lecture_4971,The World of Computer Networking. Your CCNA starts here,DHCP and DNS Section Summary
course_358,lecture_5097,Dynamics 365 Finance&Operations: Financials Part2/3 MB-310,Financial Dimensions
course_1881,lecture_2078,Master Microsoft Word Beginner to Advanced,Saving a Microsoft Word Document
course_571,lecture_8551,Data Warehouse Developer-SQL Server/ETL/SSIS/SSAS/SSRS/T-SQL,Basic Database Concepts
course_1160,lecture_8621,SAP ABAP Programming For Beginners - Online Training,SAP System Overview
course_69,lecture_9162,"[NEW] Spring Boot 3, Spring 6 & Hibernate for Beginners",Spring Boot Actuator - Accessing Endpoints - Part 1
course_2219,lecture_4423,Selenium WebDriver: Selenium Automation Testing with Python,Using Explicit wait | Selenium WebDriver with Python
course_2309,lecture_2829,Google Ads For Beginners 2023 - Step By Step Process,What is Google Ads?
course_2015,lecture_1006,The Complete Web Development Bootcamp,Reusing same React Component
course_1130,lecture_4296,Databricks Certified Associate Developer - Apache Spark 2022,Setup Data Set for Partition Pruning
course_1935,lecture_6622,PMI-ACP Exam Prep Success,Understanding Lead Time and Cycle Time
course_1444,lecture_4412,Build a Movie Review App Node & React - MERN Stack 2023,React Drag Files to Upload Trailer Video
course_101,lecture_3139,The Complete Cyber Security Course : Hackers Exposed!,Cyber Security and Ethical Hacking Careers
course_1465,lecture_5194,Flutter Bloc Essential Course (English),Firebase Authentication App Further Considerations
course_375,lecture_6447,AZ-104 Microsoft Azure Administrator Certification 2023,Azure File share snapshots
course_509,lecture_7031,Python for beginners,Keywords in python
course_201,lecture_8364,Embedded C Programming Design Patterns,Object Pattern
course_2070,lecture_5364,Azure Synapse Analytics For Data Engineers -Hands On Project,Partition Pruning
course_1948,lecture_8616,The Business Intelligence Analyst Course 2023,Coding Tips and Best Practices - I
course_1664,lecture_1369,GCP Professional Cloud Architect: Google Cloud Certification,Step 03 - Exploring Google Cloud Logging - Audit Logs
course_1355,lecture_5788,Catia V5 - Electric Vehicle High Voltage Harness Design,Traction battery structure
course_1557,lecture_8894,Kotlin for Beginners: Learn Programming With Kotlin,Downloading IntelliJ
course_633,lecture_3589,Enterprise OAuth 2.0 and OpenID Connect,OAuth Endpoints
course_1288,lecture_8145,Financial Modeling & Valuation in Excel - Complete Course,Discounting The Explicit Period Cash Flows
course_263,lecture_6772,Illustrator on the iPad MasterClass,Artboards
course_304,lecture_872,DP-300: Azure Relational Database Administrator Exam Prep,Deploy Resources using ARM Templates
course_1667,lecture_1554,Lean Manufacturing A-Z: Lean Operations Management,"Takt Time, Cycle Time & Lead Time"
course_1996,lecture_4047,DP-203 - Data Engineering on Microsoft Azure 2023,What is Azure Databricks
course_1813,lecture_670,Advanced Scala and Functional Programming | Rock the JVM,Recap: The Scala Basics
course_1017,lecture_4245,The Data Strategy Course: Building a Data-driven Business,"Database, Data warehouse, Data mart and Data lake"
course_536,lecture_6851,Selenium WebDriver with Java -Basics to Advanced+Frameworks,Selenium Framework Interview Questions - Part 2
course_1392,lecture_2212,The Complete Digital Marketing Guide - 24 Courses in 1,Set Up Auto Ads
course_1910,lecture_4194,Learn Python Programming Masterclass,Installing IntelliJ IDEA for Windows
course_1464,lecture_5804,The Ultimate Microsoft Office 2021/365 Training Bundle,Create a Document from a Template
course_1454,lecture_8785,Snowflake SnowPro Core Certification Preparation - COF-C02,Hands-on: Explore Snowflake Marketplace
course_2001,lecture_4940,"Automation Testing Masterclass - Selenium, Cucumber and More",Automating API Calls Using Core Java
course_873,lecture_5107,Full Stack Java developer - Java + JSP + Spring Restful + JS,S05L02 - GetPost from Spring Boot Application
course_2136,lecture_2569,Amazon Web Services (AWS) Certified - 4 Certifications!,Creating an S3 Bucket and Hosting our Website
course_1442,lecture_2450,Implementing Software Architecture of a Large-Scale System,Database technology selection
course_1819,lecture_7414,Top 150+ QA Automation Interview Questions & Resume Tips,Part 3 - API Testing Interview Questions
course_1005,lecture_7738,Master Data Engineering using GCP Data Analytics,Setup Database in GCP Cloud SQL Postgres Database Server
course_783,lecture_1735,The Complete Guide to Becoming a Software Architect,Introduction to Application Types
course_593,lecture_4218,Fundamentals of PCI-DSS,Data Retention and Disposal
course_1242,lecture_6167,[NEW] Master Spring Boot 3 & Spring Framework 6 with Java,Step 07 - Creating Retrieve Todos Spring Boot REST API Get Method
course_873,lecture_7576,Full Stack Java developer - Java + JSP + Spring Restful + JS,S04L07 - Pagination
course_1242,lecture_6083,[NEW] Master Spring Boot 3 & Spring Framework 6 with Java,Step 03 - Running Spring Boot REST API with MySQL Database as Docker Container
course_1368,lecture_2770,SAP S/4HANA Sourcing & Procurement (MM-Materials Management),Subsequent Debit - Invoice Receipt before Goods Receipt G/L Impact (End-User)
course_310,lecture_2451,Learn Azure DevOps CI/CD pipelines,[Designer] Running Kubernetes CI pipeline
course_90,lecture_3774,Microsoft Excel: Advanced Excel Formulas & Functions,Combining INDEX & MATCH to Dynamically Search Ranges
course_721,lecture_4565,AZ-900 Microsoft Azure Fundamentals in a Weekend,Step 06 - Understanding Service Life Cycle of Azure Services
course_1994,lecture_7022,"Become a Data Analyst -  (Python, Excel, SQL, Power BI )",Importing Microsoft access database file
course_395,lecture_4361,Building Acoustics and Noise Control,Sound Insulation of Glazing
course_2067,lecture_1425,Leadership & Management Skills: 13 Leadership Courses In 1,Communication Techniques For Executive Leaders
course_952,lecture_3984,Learn to debug code in SAP S/4 HANA,Introduction to AMDP
course_45,lecture_7599,Mastering SharePoint Framework SPFx Development,Displaying All Records Of  List Using Office Fabric UI React - Part 2
course_1590,lecture_8725,Java Data Structures and Algorithms Masterclass,Creation of Singly Linked List
course_1482,lecture_8176,Deep Dive - ASP.NET WebForms,Programming Cookies
course_133,lecture_4027,Software Architecture & Technology of Large-Scale Systems,Role based access control model
course_138,lecture_896,Bash Shell Scripting: From Zero To Automation,Our First Shell Script
course_2078,lecture_1337,Learn GraphQL with .Net Core For Absolute Beginners,Test GraphQL Queries
course_151,lecture_8593,PostgreSQL  Database Administration on Windows/Linux- Part 1,PostgreSQL Cluster Demo on Linux
course_2066,lecture_8438,"Learn API  Testing using Postman, SoapUI & RestAssured","Validate XML Response, Converting XML Response to JSON & Documenting &Publishing"
course_1699,lecture_4942,MuleSoft Developer Level 2 - Practice Exam Walkthrough,How to Debug Web Service Consumer Requests with Log4j2
course_1819,lecture_7403,Top 150+ QA Automation Interview Questions & Resume Tips,Part 3 - Automation Framework Interview Questions
course_1980,lecture_8211,Software Engineering 101: Plan and Execute Better Software.,Deployment Planning
course_1026,lecture_9226,"Learn DevOps: Docker, Kubernetes, Terraform and Azure DevOps",Step 18 - Understanding ENTRYPOINT vs CMD
course_2136,lecture_8782,Amazon Web Services (AWS) Certified - 4 Certifications!,Lab Session 5 - AWS Cognito Sync Credentials
course_2257,lecture_3503,Python for Financial Analysis and Algorithmic Trading,Python Crash Course Part One
course_1881,lecture_2063,Master Microsoft Word Beginner to Advanced,Creating a New Microsoft Word Document
course_384,lecture_4052,Google Cloud (GCP) MasterClass 2023 : GCP for Beginner - Pro,Google Cloud Platform Context
course_1819,lecture_540,Top 150+ QA Automation Interview Questions & Resume Tips,Part 6- SQL Interview Questions
course_908,lecture_5233,Data Engineering using Databricks on AWS and Azure,Configure Databricks CLI to push data into Databricks Platform
course_1996,lecture_9087,DP-203 - Data Engineering on Microsoft Azure 2023,Azure Data Factory - Managed Identity
course_856,lecture_6559,[NEW] AWS Certified Advanced Networking Specialty 2023,Introduction to VPC private connectivity options
course_1502,lecture_3158,SwiftUI - Declarative Interfaces for any Apple Device,Drawing Line Chart in SwiftUI
course_1522,lecture_2156,C++ Data Structures & Algorithms + LEETCODE Exercises,Hash Table: Intro
course_2290,lecture_9520,ISO 26262 Crash Course: Functional Safety Mastery,Design safer systems
course_415,lecture_6072,GCP Associate Cloud Engineer - Google Cloud Certification,Step 02 - Introduction to Cloud and GCP - Google Cloud Platform
course_1543,lecture_1057,AI-900: Microsoft Azure AI Fundamentals in a Weekend,Step 13 - Demo - Creating Azure Machine Learning Pipeline
course_1917,lecture_4169,SAP MM Training - in Plain English,Vendor Material Number
course_1462,lecture_5109,Snowflake Certification: SnowPro Core COF-C02 Exam Prep,SnowSQL
course_2105,lecture_1003,Microsoft Excel - Excel from Beginner to Advanced,Using Excel's SEARCH() Function
course_648,lecture_5108,Dynatrace Masterclass - The Complete Guide for Beginners,General Dashboard settings
course_24,lecture_1401,SAP : Supply Chain Logistics in R/3,Picking in SAP Inventory Management - Demonstration
course_127,lecture_9457,Spring Data JPA Using Hibernate,Create the entity and repository classes
course_2196,lecture_8542,Learn Bioinformatics From Scratch (Theory & Practical),Protein Secondary Structure Prediction Algorithms (Part-1)
course_977,lecture_1900,"Become a Data Analyst: Excel, SQL & Tableau - 3-in-1 Bundle",Union in Tableau
course_1993,lecture_7160,Cisco CCNP Enterprise ( ENARSI + ENCOR ) Training,Control Plane and Data Plane
course_1242,lecture_6420,[NEW] Master Spring Boot 3 & Spring Framework 6 with Java,Step 25 - Monitoring APIs with Spring Boot Actuator
course_1794,lecture_7930,"Data Engineering Essentials using SQL, Python, and PySpark",Validate Data in Spark Metastore External Table
course_2386,lecture_2936,Asp.Net Core 7 (.NET 7)  | True Ultimate Guide,Get Country by Country ID - Implementation
course_221,lecture_8399,AZ-900 Bootcamp: Microsoft Azure Fundamentals (NOV 2023),Azure Migrate
course_191,lecture_681,Zero to Hero in Microsoft Excel: Complete Excel guide 2023,"Lookup Functions ( V Lookup, Hlookup, Index-Match )"
course_425,lecture_2978,Python Masterclass 2023: Build 19 Real World Python Projects,Automating Google Search
course_1984,lecture_9426,Linux System Programming Techniques & Concepts,Example : Memory Layout of Linux Process
course_211,lecture_7977,Learn SAP® BTP,Sample Usecase of Sales Lead App to Understand SAP® BTP - Part 1
course_881,lecture_44,SAP MM -Material Management Simplified For Beginners,Master Data
course_744,lecture_5163,Getting Started .NET Core Microservices RabbitMQ,Infrastructure RabbitMQ Bus
course_1773,lecture_49,"Learn 5 PLCs in a Day-AB, Siemens, Schneider, Omron & Delta",Introduction to Siemens PLC Software- Microwin
course_2119,lecture_3704,AZ-500 Microsoft Azure Security Technologies Exam Prep,SQL Database Access Control
course_173,lecture_6751,Product Management Certification+Agile Product Owner+Scrum,Product Owner Basics - Learning Objectives
course_1227,lecture_87,AZ-900: Microsoft Azure Fundamentals Certification,Azure Database Services
course_1342,lecture_1514,Deeply Practical Project Management (Earn 16 PDUs),Project Manager Requirements
course_2373,lecture_6263,AWS Certified Cloud Practitioner Exam Training [New] 2023,AWS Step Functions
course_1660,lecture_2422,"RabbitMQ : Messaging with Java, Spring Boot And Spring MVC",Rabbit Listener With Spring Boot & Headers Exchange
course_1127,lecture_8140,Energy Storage Technologies - From Chemistry to Engineering,Lead-acid Battery: Service Life
course_1847,lecture_1655,Ultimate ServiceNow GRC Course,ServiceNow Basic Settings
course_504,lecture_8054,"Microservices Observability, Resilience, Monitoring on .Net",Adding SeriLog for Catalog.API Microservices for Logging on ElasticSearch
course_980,lecture_8899,The Complete Finance Manager Course,The types of fixed assets
course_231,lecture_9123,Adobe Premiere Pro CC Masterclass: Video Editing in Premiere,Render | Premiere Pro Video Editing Course
course_1688,lecture_498,SAP ABAP on HANA Training for Beginners,AMDP - Hands on
course_1213,lecture_5457,MicroStrategy for Business Intelligence- The Complete Course,Bubble Charts
course_587,lecture_4902,React Js A-Z With Laravel - For Beginner to Advanced Level,Passport Authentication Login after profile Part 2
course_546,lecture_2618,Ultimate AWS Certified Security Specialty [NEW 2023] SCS-C02,AWS Certification Paths
course_873,lecture_5111,Full Stack Java developer - Java + JSP + Spring Restful + JS,S05L04 - Add post in Spring Boot application
course_1606,lecture_684,Modern Java - Learn Latest Features Beyond Java 8 by Example,Getting Started Modern Java
course_2129,lecture_6299,AWS Certified Cloud Practitioner CLF-C02,Cloud Migration: Challenges
course_1999,lecture_7315,Azure Functions Masterclass,Demo 4: Delete Old Blob Files (Timer Trigger - Azure Storage Queue Output)
course_470,lecture_8266,GitLab CI - A Complete Hands-On for CI/CD Pipelines & DevOps,Creating Nodejs Application
course_582,lecture_6607,ClickBank Success – Affiliate Marketing Without A Website,Introduction To Affiliate Marketing
